latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
18.05126,-90.32668,350.9,0.42,0.38,2024-04-16,1905,N,VIIRS,n,2,312.04,13.97,D,0
18.05227,-90.51712,339.26,0.43,0.38,2024-04-16,1905,N,VIIRS,l,2,311.08,4.98,D,0
18.05347,-88.45945,332.42,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,302.42,3.02,D,0
18.05386,-90.31075,338.42,0.42,0.38,2024-04-16,1905,N,VIIRS,l,2,308.91,5.15,D,0
18.0556,-90.71886,350.79,0.44,0.38,2024-04-16,1905,N,VIIRS,n,2,311.04,44.75,D,0
18.05642,-90.51371,334.72,0.43,0.38,2024-04-16,1905,N,VIIRS,l,2,307.97,46.32,D,0
18.05911,-90.7195,338.63,0.44,0.38,2024-04-16,1905,N,VIIRS,l,2,307.13,44.75,D,0
18.06013,-90.31596,338.31,0.42,0.38,2024-04-16,1905,N,VIIRS,l,2,310.24,5.63,D,0
18.06174,-88.57694,330.72,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,300.56,1.35,D,0
18.08691,-90.66113,354.7,0.44,0.38,2024-04-16,1905,N,VIIRS,n,2,316.53,10.65,D,0
18.09041,-90.66177,351.3,0.44,0.38,2024-04-16,1905,N,VIIRS,n,2,314.9,10.65,D,0
18.10935,-90.35314,332.4,0.42,0.38,2024-04-16,1905,N,VIIRS,l,2,305.81,8.4,D,0
18.11347,-90.34979,341.68,0.42,0.38,2024-04-16,1905,N,VIIRS,l,2,312.25,31.97,D,0
18.11626,-90.3544,341.15,0.42,0.38,2024-04-16,1905,N,VIIRS,n,2,307.16,3.28,D,0
18.11692,-90.35041,335.79,0.42,0.38,2024-04-16,1905,N,VIIRS,n,2,310.79,2.6,D,0
18.13302,-90.29597,332.88,0.42,0.38,2024-04-16,1905,N,VIIRS,l,2,306.0,3.56,D,0
18.16257,-90.90018,331.64,0.44,0.39,2024-04-16,1905,N,VIIRS,l,2,305.63,11.39,D,0
18.16697,-88.57638,346.42,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,300.33,23.97,D,0
18.16753,-88.57275,334.26,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,300.03,23.97,D,0
18.18177,-91.49697,334.82,0.47,0.4,2024-04-16,1905,N,VIIRS,l,2,309.39,1.66,D,0
18.18558,-90.80582,343.35,0.44,0.38,2024-04-16,1905,N,VIIRS,n,2,310.35,6.02,D,0
18.18717,-88.66574,341.82,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,307.61,4.21,D,0
18.1915,-90.35156,342.64,0.42,0.38,2024-04-16,1905,N,VIIRS,n,2,307.42,3.79,D,0
18.19816,-88.4847,339.88,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,299.01,2.43,D,0
18.23875,-91.40289,337.55,0.47,0.39,2024-04-16,1905,N,VIIRS,l,2,310.5,5.18,D,0
18.23915,-91.40121,338.54,0.47,0.39,2024-04-16,1905,N,VIIRS,l,2,310.69,5.37,D,0
18.2426,-91.42447,334.85,0.47,0.39,2024-04-16,1905,N,VIIRS,l,2,308.81,3.62,D,0
18.25145,-88.27045,333.44,0.38,0.36,2024-04-16,1905,N,VIIRS,l,2,304.17,4.6,D,0
18.26109,-90.87423,341.0,0.44,0.39,2024-04-16,1905,N,VIIRS,l,2,312.61,5.03,D,0
18.26124,-90.98206,338.86,0.45,0.39,2024-04-16,1905,N,VIIRS,n,2,308.47,2.53,D,0
18.26531,-90.87072,337.53,0.44,0.38,2024-04-16,1905,N,VIIRS,l,2,311.49,8.42,D,0
18.26537,-90.9138,367.0,0.44,0.39,2024-04-16,1905,N,VIIRS,h,2,345.2,202.99,D,0
18.26607,-90.90963,367.0,0.44,0.39,2024-04-16,1905,N,VIIRS,h,2,353.3,202.99,D,0
18.28463,-91.41872,352.0,0.47,0.39,2024-04-16,1905,N,VIIRS,l,2,313.04,13.87,D,0
18.28824,-91.41939,349.29,0.47,0.39,2024-04-16,1905,N,VIIRS,l,2,307.47,13.87,D,0
18.3004,-90.83443,331.83,0.44,0.38,2024-04-16,1905,N,VIIRS,n,2,305.21,1.74,D,0
18.30109,-90.83029,332.11,0.44,0.38,2024-04-16,1905,N,VIIRS,n,2,305.83,1.74,D,0
18.30392,-90.83508,367.0,0.44,0.38,2024-04-16,1905,N,VIIRS,h,2,325.62,138.98,D,0
18.30461,-90.83093,367.0,0.44,0.38,2024-04-16,1905,N,VIIRS,l,2,328.23,138.98,D,0
18.33308,-91.41872,338.53,0.47,0.39,2024-04-16,1905,N,VIIRS,l,2,311.35,5.21,D,0
18.3367,-91.4194,345.59,0.47,0.39,2024-04-16,1905,N,VIIRS,l,2,310.76,11.92,D,0
18.34177,-89.43458,347.53,0.4,0.37,2024-04-16,1905,N,VIIRS,l,2,306.05,45.82,D,0
18.34416,-88.12617,333.2,0.38,0.36,2024-04-16,1905,N,VIIRS,l,2,305.51,3.14,D,0
18.34617,-89.43566,341.94,0.4,0.37,2024-04-16,1905,N,VIIRS,n,2,303.31,8.15,D,0
18.34944,-90.60294,332.89,0.43,0.38,2024-04-16,1905,N,VIIRS,l,2,307.13,3.62,D,0
18.35689,-90.77567,347.03,0.44,0.38,2024-04-16,1905,N,VIIRS,n,2,310.66,7.05,D,0
18.35758,-90.77156,334.69,0.44,0.38,2024-04-16,1905,N,VIIRS,n,2,307.75,7.05,D,0
18.36009,-91.1473,338.18,0.45,0.39,2024-04-16,1905,N,VIIRS,n,2,311.36,11.65,D,0
18.3604,-90.77631,338.31,0.44,0.38,2024-04-16,1905,N,VIIRS,n,2,308.03,7.05,D,0
18.36081,-91.14305,336.05,0.45,0.39,2024-04-16,1905,N,VIIRS,l,2,307.41,11.65,D,0
18.36109,-90.7722,334.9,0.44,0.38,2024-04-16,1905,N,VIIRS,n,2,305.4,7.05,D,0
18.37126,-90.46984,342.76,0.43,0.38,2024-04-16,1905,N,VIIRS,l,2,310.66,5.75,D,0
18.37234,-89.04334,345.77,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,309.91,12.07,D,0
18.40085,-91.3313,342.74,0.46,0.39,2024-04-16,1905,N,VIIRS,l,2,312.06,9.48,D,0
18.40793,-91.15963,335.61,0.45,0.39,2024-04-16,1905,N,VIIRS,l,2,305.79,5.31,D,0
18.41149,-91.1603,345.77,0.45,0.39,2024-04-16,1905,N,VIIRS,n,2,307.61,5.31,D,0
18.41506,-91.16096,343.02,0.45,0.39,2024-04-16,1905,N,VIIRS,n,2,306.09,6.68,D,0
18.41742,-90.82484,338.63,0.44,0.38,2024-04-16,1905,N,VIIRS,l,2,309.6,5.64,D,0
18.41916,-88.89668,340.34,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,308.91,6.36,D,0
18.42026,-90.8296,336.78,0.44,0.38,2024-04-16,1905,N,VIIRS,l,2,308.48,2.92,D,0
18.42076,-90.54405,337.41,0.43,0.38,2024-04-16,1905,N,VIIRS,n,2,308.97,3.54,D,0
18.42094,-90.82547,337.02,0.44,0.38,2024-04-16,1905,N,VIIRS,l,2,308.55,2.92,D,0
18.42248,-88.89724,349.69,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,307.96,6.36,D,0
18.42537,-90.73312,334.54,0.43,0.38,2024-04-16,1905,N,VIIRS,l,2,306.57,5.23,D,0
18.42605,-90.72903,355.04,0.43,0.38,2024-04-16,1905,N,VIIRS,n,2,318.31,98.35,D,0
18.43283,-91.18629,341.85,0.45,0.39,2024-04-16,1905,N,VIIRS,l,2,307.13,10.14,D,0
18.43329,-88.92967,338.67,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,308.52,4.34,D,0
18.44997,-88.60955,337.61,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,307.43,5.06,D,0
18.45148,-90.96747,342.89,0.44,0.39,2024-04-16,1905,N,VIIRS,n,2,308.47,4.72,D,0
18.45348,-91.23871,338.73,0.46,0.39,2024-04-16,1905,N,VIIRS,l,2,308.44,3.27,D,0
18.4543,-90.97229,339.72,0.44,0.39,2024-04-16,1905,N,VIIRS,n,2,308.55,2.68,D,0
18.45492,-91.23013,335.88,0.46,0.39,2024-04-16,1905,N,VIIRS,l,2,304.52,5.44,D,0
18.45501,-90.96812,332.84,0.44,0.39,2024-04-16,1905,N,VIIRS,l,2,307.71,2.68,D,0
18.45706,-91.23937,334.71,0.46,0.39,2024-04-16,1905,N,VIIRS,l,2,305.89,3.27,D,0
18.45784,-90.97293,335.42,0.44,0.39,2024-04-16,1905,N,VIIRS,n,2,307.79,2.68,D,0
18.46138,-88.85927,334.85,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,307.57,3.36,D,0
18.49663,-90.49551,350.56,0.43,0.38,2024-04-16,1905,N,VIIRS,n,2,313.72,31.0,D,0
18.49827,-90.49539,348.23,0.43,0.38,2024-04-16,1905,N,VIIRS,n,2,307.38,12.52,D,0
18.50821,-89.1432,341.28,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,303.31,6.38,D,0
18.52529,-88.82135,356.9,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,309.17,54.54,D,0
18.52578,-90.6961,335.62,0.43,0.38,2024-04-16,1905,N,VIIRS,l,2,310.13,1.39,D,0
18.52654,-88.59319,339.1,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,307.45,5.47,D,0
18.52826,-90.52974,335.36,0.43,0.38,2024-04-16,1905,N,VIIRS,l,2,308.33,1.17,D,0
18.53118,-88.71737,334.58,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,309.35,2.52,D,0
18.57172,-88.25431,333.23,0.38,0.36,2024-04-16,1905,N,VIIRS,n,2,302.48,2.44,D,0
18.59017,-88.55543,344.33,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,312.51,15.2,D,0
18.59073,-88.55178,334.74,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,306.19,8.97,D,0
18.5931,-88.55627,343.78,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,310.57,13.43,D,0
18.59366,-88.55264,336.66,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,306.07,8.36,D,0
18.60367,-90.55545,367.0,0.43,0.38,2024-04-16,1905,N,VIIRS,h,2,334.7,68.43,D,0
18.60714,-90.55606,342.9,0.43,0.38,2024-04-16,1905,N,VIIRS,n,2,312.19,68.43,D,0
18.60781,-90.55203,340.03,0.43,0.38,2024-04-16,1905,N,VIIRS,n,2,311.5,65.07,D,0
18.61479,-89.41314,338.13,0.4,0.37,2024-04-16,1905,N,VIIRS,l,2,306.6,31.0,D,0
18.63903,-88.52302,332.33,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,305.63,2.13,D,0
18.64536,-88.83469,347.5,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,307.94,8.79,D,0
18.6939,-90.9678,340.5,0.44,0.38,2024-04-16,1905,N,VIIRS,l,2,311.76,5.06,D,0
18.72353,-90.98617,344.87,0.44,0.38,2024-04-16,1905,N,VIIRS,n,2,313.45,5.44,D,0
18.72422,-90.982,338.03,0.44,0.38,2024-04-16,1905,N,VIIRS,l,2,309.53,5.44,D,0
18.7325,-90.93207,335.44,0.44,0.38,2024-04-16,1905,N,VIIRS,l,2,307.84,1.96,D,0
18.7339,-90.15164,336.02,0.41,0.37,2024-04-16,1905,N,VIIRS,l,2,310.97,8.2,D,0
18.73454,-90.14774,350.55,0.41,0.37,2024-04-16,1905,N,VIIRS,n,2,311.51,8.2,D,0
18.73533,-90.93687,333.66,0.44,0.38,2024-04-16,1905,N,VIIRS,l,2,308.49,2.45,D,0
18.73601,-90.93273,337.36,0.44,0.38,2024-04-16,1905,N,VIIRS,n,2,308.85,2.45,D,0
18.73732,-90.15225,335.57,0.41,0.37,2024-04-16,1905,N,VIIRS,l,2,307.8,8.2,D,0
18.76172,-90.75504,343.04,0.43,0.38,2024-04-16,1905,N,VIIRS,n,2,311.49,5.53,D,0
18.80252,-88.73412,336.2,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,305.93,3.65,D,0
18.80309,-88.73046,340.41,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,309.29,8.3,D,0
18.93364,-88.58486,344.53,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,309.76,3.88,D,0
18.95347,-89.11095,341.19,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,307.78,7.01,D,0
18.96459,-89.01834,335.85,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,307.45,1.91,D,0
18.97515,-89.01638,338.54,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,309.22,9.43,D,0
18.98002,-88.59274,337.51,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,307.4,3.01,D,0
18.98543,-88.646,348.34,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,311.75,8.15,D,0
19.00022,-89.09635,350.17,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,309.46,10.71,D,0
19.00528,-89.08585,344.91,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,310.55,9.9,D,0
19.00586,-89.08218,342.85,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,309.62,5.97,D,0
19.00694,-88.66089,339.79,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,311.4,6.4,D,0
19.00918,-89.08275,348.56,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,310.77,5.97,D,0
19.01168,-89.13241,340.32,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,309.18,9.51,D,0
19.01206,-89.06435,333.6,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,305.99,1.85,D,0
19.01309,-89.07964,341.06,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,308.41,6.31,D,0
19.01539,-89.06492,343.73,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,307.96,6.61,D,0
19.01596,-89.06124,344.32,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,308.28,5.19,D,0
19.01929,-89.06181,353.98,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,308.32,5.19,D,0
19.02443,-89.1384,348.21,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,304.99,27.72,D,0
19.02501,-89.13473,352.09,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,309.34,27.72,D,0
19.02558,-89.13103,367.0,0.39,0.36,2024-04-16,1905,N,VIIRS,h,2,313.17,14.12,D,0
19.02673,-89.12365,348.64,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,309.75,15.57,D,0
19.02776,-89.13899,367.0,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,330.91,27.72,D,0
19.02834,-89.13529,352.32,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,313.58,27.72,D,0
19.02891,-89.13161,351.28,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,313.62,14.12,D,0
19.03109,-89.13956,345.66,0.39,0.36,2024-04-16,1905,N,VIIRS,l,2,308.18,9.66,D,0
19.03787,-89.11801,356.93,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,312.89,17.6,D,0
19.05539,-88.16518,336.93,0.38,0.36,2024-04-16,1905,N,VIIRS,n,2,303.05,4.61,D,0
19.0587,-88.16573,338.57,0.38,0.36,2024-04-16,1905,N,VIIRS,n,2,304.18,4.58,D,0
19.06256,-88.16265,335.94,0.38,0.36,2024-04-16,1905,N,VIIRS,n,2,303.53,4.07,D,0
19.06587,-88.16321,351.11,0.38,0.36,2024-04-16,1905,N,VIIRS,n,2,306.27,29.02,D,0
19.07746,-88.17634,333.4,0.38,0.36,2024-04-16,1905,N,VIIRS,n,2,300.83,3.75,D,0
19.08572,-88.14416,330.68,0.38,0.36,2024-04-16,1905,N,VIIRS,l,2,304.92,2.65,D,0
19.08627,-88.14052,330.53,0.38,0.36,2024-04-16,1905,N,VIIRS,l,2,305.45,2.65,D,0
19.08768,-88.15231,330.64,0.38,0.36,2024-04-16,1905,N,VIIRS,l,2,302.89,2.97,D,0
19.0962,-88.58666,340.4,0.38,0.36,2024-04-16,1905,N,VIIRS,n,2,308.18,4.64,D,0
19.09916,-88.74438,340.43,0.39,0.36,2024-04-16,1905,N,VIIRS,n,2,306.33,5.38,D,0
19.11513,-88.48524,340.74,0.38,0.36,2024-04-16,1905,N,VIIRS,n,2,309.67,3.52,D,0
19.125,-88.53175,335.93,0.38,0.36,2024-04-16,1905,N,VIIRS,n,2,305.55,4.21,D,0
19.12831,-88.5323,344.3,0.38,0.36,2024-04-16,1905,N,VIIRS,n,2,305.63,4.21,D,0
19.12887,-88.52866,347.64,0.38,0.36,2024-04-16,1905,N,VIIRS,n,2,306.79,4.21,D,0
18.78805,-90.79317,336.76,0.43,0.38,2024-04-16,1906,N,VIIRS,l,2,311.59,4.43,D,0
18.79086,-90.79789,349.24,0.43,0.38,2024-04-16,1906,N,VIIRS,n,2,312.74,20.9,D,0
18.79155,-90.79379,335.94,0.43,0.38,2024-04-16,1906,N,VIIRS,l,2,309.38,4.43,D,0
